cat_start_epidemy_power_B_desc;As an intrigue cat, it is possible to start an apidemy where a target character live;En tant que chat intriguant, il est possible de débuter une épidémie à l'emplacement d'un personnage;;;;;;;;;;;;x
cat_start_epidemy_power_B_power_desc;As an intrigue cat, it is possible to start an apidemy where a target character live;En tant que chat intriguant, il est possible de débuter une épidémie à l'emplacement d'un personnage;;;;;;;;;;;;x
cat_revolt_risk_power_C;Sabotage county;Saboter le comté;;;;;;;;;;;;x
cat_revolt_risk_power_C_desc;You can force a discord between peasant and their liege;Forcer une discorde entre les paysans d'une province et de leur seigneur liege;;;;;;;;;;;;x
cat_revolt_risk_power_C_power_desc;You can force a discord between peasant and their liege;Forcer une discorde entre les paysans d'une province et de leur seigneur liege;;;;;;;;;;;;x
cat_destroy_buildings_power_D;Sabotage a building;Saboter un bâtiment;;;;;;;;;;;;x
cat_destroy_buildings_power_D_desc;You can sabotage the settlement and destroy a random building;Il est possible de saboter le lieu et ainsi détruire un bâtiment aléatoire;;;;;;;;;;;;x
cat_destroy_buildings_power_D_power_desc;With your influence, it became possible to destroy a settlement development;Avec l'influence de la société, il est possible de détruire le développement d'un lieu de vie;;;;;;;;;;;;x
cat_make_incapable_power_E;Make incapable;Rendre incapable;;;;;;;;;;;;x
cat_make_incapable_power_E_desc;Make him incapable;Le rendre incapable;;;;;;;;;;;;x
cat_make_incapable_power_E_power_desc;By using influence, it is possible to make non-cat incapable;Grâce à l'influence dans la société, il est maintenant possible de rendre incapable d'autres personnes non-chat;;;;;;;;;;;;x
cat_charm_someone_power_F;charm someone;Séduire quelqu'un;;;;;;;;;;;;x
cat_charm_someone_power_F_desc;You can charm only one person, making him loyal;Il n'est possible de ne charmer qu'une seule personne, pour le rendre loyal;;;;;;;;;;;;x
cat_charm_someone_power_F_power_desc;A chief must have at least one faithful vassal.;Un chef doit avoir au moins un fidèle sujet.;;;;;;;;;;;;x
cat_illness_resistance_power_A;Increased illness resistance;meilleur résistance à la maladie;;;;;;;;;;;;x
cat_illness_resistance_power_A_desc;By using your society power, you can lessen disease impact on your life;En utilisant le pouvoir de la société, il est possible de réduire les effets d'une maladie;;;;;;;;;;;;x
cat_illness_resistance_power_A_power_desc;Life is important, so increase the resistance of lord against disease is important;La vie est très importante, permettre aux dirigeants de résister aux maladies aussi;;;;;;;;;;;;x
cat_more_health_power_B;Increase your life expectancy;Augmenter son espérence de vie;;;;;;;;;;;;x
cat_more_health_power_B_desc; ; ;;;;;;;;;;;;x
cat_more_health_power_B_power_desc; ; ;;;;;;;;;;;;x
cat_wealth_from_county_power_C;Increase county revenue;Augmenter les revenus d'une province;;;;;;;;;;;;x
cat_wealth_from_county_power_C_desc;Increase county tax and cities;Augmente les taxes du comtés et des cités;;;;;;;;;;;x
cat_wealth_from_county_power_C_power_desc;Increase wealth of a province;Augment la richesse d'une province;;;;;;;;;;;x
cat_county_epidemic_resistance_power_D;less epidemic;Moins d'épidémie;;;;;;;;;;;;x
cat_county_epidemic_resistance_power_D_desc;Reduce epidemy outbreak chance;Réduire le nombre d'épidémie dans la province;;;;;;;;;;;;x
cat_county_epidemic_resistance_power_D_power_desc;Reduce epidemic outbreak on specific provinces;Réduis le nombre d'épidémies dans les provinces au choix;;;;;;;;;;;;x
cat_create_new_holding_power_E;Create a new tribe;Créer une nouvelle tribu;;;;;;;;;;;;x
cat_create_new_holding_power_E_desc;Create a new cat tribe in the province;Crée une nouvelle tribu de chat dans la province;;;;;;;;;;;;x
cat_create_new_holding_power_E_power_desc;Increase a province prosperity by creating a new tribe;Augmenter la prospérité de la province en créant une nouvelle tribu;;;;;;;;;;;;x
cat_increase_prosperity_level_power_F;Increase a province's prosperity level;Augmenter la prosperité d'une province;;;;;;;;;;;;x
cat_increase_prosperity_level_power_F_desc;If no issue happens, making a province prosperous assure the whole country prosperity;Lorsque la province n'es pas en trouble, il est possible d'améliorer sa prospérité et ainsi celle du pays;;;;;;;;;;;;x
cat_increase_prosperity_level_power_F_power_desc;If no issue happens, making a province prosperous assure the whole country prosperity;Lorsque la province n'es pas en trouble, il est possible d'améliorer sa prospérité et ainsi celle du pays;;;;;;;;;;;;x
cat_piety_gain_power_A;Wildness gain;Gain de sauvagerie;;;;;;;;;;;;x
cat_piety_gain_power_A_desc; ; ;;;;;;;;;;;;x
cat_piety_gain_power_A_power_desc;Cats without Wildness are not good cat;Des chats sans sauvagerie ne sont pas de bon chats;;;;;;;;;;;;x 
cat_prestige_gain_power_B;Prestige gain;Gain de prestige;;;;;;;;;;;;x
cat_prestige_gain_power_B_desc; ; ;;;;;;;;;;;;x
cat_prestige_gain_power_B_power_desc;A reputation is made with its prestige;Un réputation se caractérise par son prestige;;;;;;;;;;;;x
cat_vassal_opinion_power_C;Install reputation to vassals;Imposer sa réputation aux vassaux;;;;;;;;;;;;x
cat_vassal_opinion_power_C_desc;A true cat lord must be able to stabilize its realm;Un vrai dirigeant chat se doit de stabiliser son territoire;;;;;;;;;;;;x
cat_vassal_opinion_power_C_power_desc;Become able to improve your reputation to your vassals;Devient capable d'improuver sa réputation auprès des vassaux;;;;;;;;;;;;x
cat_levy_gain_power_D;motivate young cats fighter;Motive de jeunes chats combatants;;;;;;;;;;;;x
cat_levy_gain_power_D_desc;A lord need levy to make itself famous;Un dirigeant a besoin de troupe pour se faire connu;;;;;;;;;;;;x
cat_levy_gain_power_D_power_desc;A big army makes one respected amongst its enemy;Un grande armée rend un dirigeant respecté auprès de ses ennemis;;;;;;;;;;;;x
cat_general_opinion_power_E;Improve your global reputation;Augmente ta réputation globale;;;;;;;;;;;;x
cat_general_opinion_power_E_desc;improve your reputation from everyone;Augmente ta relation auprès de tout le monde;;;;;;;;;;;;x
cat_general_opinion_power_E_power_desc;A reputation is to convince everyone of your abilities;Une réputation permet de convaincre tout le monde de tes capacités;;;;;;;;;;;;x
cat_force_alliance_power_F;Impose an alliance;Imposer une alliance;;;;;;;;;;;;x
cat_force_alliance_power_F_desc;By using your reputation, you can become allied to another cat ruler;Avec ta réputation, il est possible d'imposer une alliance avec un autre dirigeant;;;;;;;;;;;;x
cat_force_alliance_power_F_power_desc;The biggest proof of a good reputation is caracterized by its allies;La forme la plus avancé d'une bonne réputation se montre par ses alliés;;;;;;;;;;;;x
cat_banish_someone_power_G;Banish someone from society;Bannir quelqu'un de la société;;;;;;;;;;;;x
cat_banish_someone_power_G_desc;Banish someone definetly from the cat society;Bannir quelqu'un définitivement d'une société de chat;;;;;;;;;;;;x
cat_banish_someone_power_G_power_desc;As the society chief, it is possible to banish someone from the cat society;En tant que chef, il est possible de bannir quelqu'un de la société;;;;;;;;;;;;x
cat_invit_someone_power_H;Invite someone into your rank;Inviter quelqu'un à mon rang;;;;;;;;;;;;x
cat_invit_someone_power_H_desc;By using your position, you can force a cat to join your rank, and even your society if he isn't part of any.;En utilisant ton influence, tu peux inviter un chat à ton rang dans la société, voir même dans la société elle-même;;;;;;;;;;;;x
cat_invit_someone_power_H_power_desc;As the society chief, it is possible to name a potential future grandmaster;En tant que chef, il est possible de nommer le potentiel nouveau grand maître.;;;;;;;;;;;;x


#TOOLTIPS
CAT_TT_COOLDOWN;Cats are not in action;Aucun chat n'a de comportements étranges;;;;;;;;;;;;x
CAT_NOT_PRESENT;The cats are unable to invade again;Les chats ne peuvent pas revenir;;;;;;;;;;;;x
No_cat_invasion_tt;No cat is settled in the province;Aucun chat ne s'est installé dans la province;;;;;;;;;;;;x
CREATED_HOLY_ORDER_CAT_TOOLTIP;[d_Invasive_order.GetName] created;[d_Invasive_order.GetName] sont créée;;;;;;;;;;;;x
CAT_TT_CONVERT_POWER;Is changed into a cat;Est changé en chat;;;;;;;;;;;;x
CAT_TT_SET_INTR1_NOTIF;Receive a bad omen;Reçoit un mauvais présage;;;;;;;;;;;;x
CAT_TT_PLOT_DISCOVERY;be discovered;être découvert;;;;;;;;;;;;x
CAT_TT_START_EPIDEMY;An epidemy start;Une épidémie commence;;;;;;;;;;;;x
CAT_TT_DID_NOT_SABOTAGE;The county isn't already sabotaged;Le comté n'est pas saboté;;;;;;;;;;;;x
CAT_TT_BUILDING_SABOTAGE;Destroy a random building;Détruit un bâtiment aléatoire;;;;;;;;;;;;x
CAT_TT_BECOMING_INCAPABLE;become incapable;devient incapable;;;;;;;;;;;;x
CAT_TT_BANISH_FROM_SOCIETY;is banned from the society;est banni de la société;;;;;;;;;;;;x
CAT_TT_PROVINCE_NOT_DEPOPULATED;The province isn't under depopulation effect;La province n'est sous l'effet d'une dépopulation;;;;;;;;;;;;x
CAT_TT_MAX_PROSPERITY_NOT_ATTAINED;The prosperity level can increase;Le niveau de prospérité augmente;;;;;;;;;;;;x
CAT_TT_INCREASE_PROSPERITY;The prosperity level increase;Le niveau de prospérité augmente;;;;;;;;;;;;x
CAT_TT_QUEST_COMPLETE;complete the quest;Réussi la quête;;;;;;;;;;;;x
CAT_TT_SUCCESS_QUEST_3;Rank up quest completed;Quête de montée de rang réussi;;;;;;;;;;;;x
CAT_TT_FAIL_QUEST_3;Rank up quest failed;Quête de montée de rang échoué;;;;;;;;;;;;x


#### DOG UPDATE

dog_conversion_quest;examine your dog;Prendre soin de son chien;;;;;;;;;;;;x
dog_conversion_quest_desc;Your dog seems sometimes weak...;Quand mon chien semble faible...;;;;;;;;;;;;x
adopt_dog_religion;Adopt dogs' religion;Adopter la religion des chiens;;;;;;;;;;;;x
adopt_dog_religion_desc;As a dog, you can freely choose to convert yourself to the associated religion;En tant que chien, tu peux librement choisir de te convertir à la religion associé;;;;;;;;;;;;x
create_hunting_gards;Form the [d_hunting_gards.GetName];Former les [d_hunting_gards.GetName];;;;;;;;;;;;x
create_hunting_gards_desc;By using your influence, you can defend your religion with a veteran groups of soldiers;En utilisant mon influence personnel, il est possible de créer une troupe de mercennaires afin de défendre les terres de ma religion;;;;;;;;;;;;x
promote_county_unity;Promote county unity;Promouvoir l'unité comtale;;;;;;;;;;;;x
promote_county_unity_desc;Promote unity to convert the county culture;Promouvoir l'unité pour convertir la culture comtale;;;;;;;;;;;;x
promote_character_unity;Impose unity;Imposer l'unité;;;;;;;;;;;;x
promote_character_unity_desc;Impose your unity on someone, transforming him into a dog;Imposer l'unité culturel à quelqu'un, le transformant ainsi en chien;;;;;;;;;;;;x

### tooltip
CREATED_HOLY_ORDER_DOG_TOOLTIP;[d_hunting_gards.GetName] created;[d_hunting_gards.GetName] sont créée;;;;;;;;;;;;x

#### HORSES UPDATE
start_horse_conv_quest;Do a horse ritual;Organiser un rituel des chevaux;;;;;;;;;;;;x
start_horse_conv_quest_desc;As horse have their own lifestyle, trying to understand it in a ritual is a given;Comme les chevaux ont leur propre style de vie, organiser ce rituel est l'occasion de mieux le comprendre;;;;;;;;;;;;x
adopt_horse_religion;Adopt horses' religion;Adopter la religion des chevaux;;;;;;;;;;;;x
adopt_horse_religion_desc;As an horse, you can freely choose to convert yourself to the associated religion;En tant que cheval, tu peux librement choisir de te convertir à la religion associé;;;;;;;;;;;;x
create_war_hord;Form [d_war_hord.GetName];Former [d_war_hord.GetName];;;;;;;;;;;;x
create_war_hord_desc;By using your influence, you can defend your religion with a veteran groups of soldiers;En utilisant mon influence personnel, il est possible de créer une troupe de mercennaires afin de défendre les terres de ma religion;;;;;;;;;;;;x
make_younth_rite;Organize the youth rite;Organiser le rite de jeunesse;;;;;;;;;;;;x
make_younth_rite_desc;As an horse, the young children need to learn how to act. The ritual is the first one to help them grow strong.;Tout chevaux a besoin de temps pour grandir. Ce rituel est le premier réalisable pour les aider à grandir;;;;;;;;;;;;x
create_horse_royal_gard;Create the [Root.getHorseRank] guards;Créer la garde [Root.getHorseRank];;;;;;;;;;;;x
create_horse_royal_gard_desc;The [Root.getHorseRank] is the symbol of its ruler. Any [Root.getHorseRankTitle] must have one to avoid subjects rebelling;La garde [Root.getHorseRank] est l'image de son souverain. Sans elle, un [Root.getHorseRankTitle] n'est pas respecté de ses sujets;;;;;;;;;;;;x
horse_abdicate;abdicate;Abdiquer;;;;;;;;;;;;x
horse_abdicate_desc;As a §Y[Root.getHorseRankTitle]§!, loosing its [Root.getHorseRank] guard means losing subject respect. As it is not possible for a horse to recreate the [Root.getHorseRank] guard, abdicate to a respected ruler is the only option to keep its honor.;En tant que §Y[Root.getHorseRankTitle]§!, perdre sa [Root.getHorseRank] guard signifie que mes sujet ne me respectent plus. Comme il n'est plus possible de la récupérer à nouveau, abdique reste un choix pour garantir la stabilité du pays;;;;;;;;;;;;x
horse_ritual_conversion;Make the conversion ritual;Faire le rituel de conversion;;;;;;;;;;;;x
horse_ritual_conversion_desc;It is possible to create a big ritual to transform a living being into a horse. That is seen a little tyranical by its peers;Il est possibler d'organiser un rituel pour transformer un être vivant en cheval. Il est cependant vu comme un peu tyranique;;;;;;;;;;;;x
horse_ritual_conversion_county;Prepare a big horse ritual;Préparer un grand rituel cheval;;;;;;;;;;;;x
horse_ritual_conversion_county_desc;Making a big ritual allow a ruler to make its peasants understand the value of the horse hegemony. Ideal to make lands prosperous!;Organiser le grand rituel cheval permet aux paysants de comprendre la suprématie chevale afin d'augmenter la prospérité du territoire;;;;;;;;;;;;x

### tooltip
tt_horse_horse_building;Has constructed an horse building;A construit un bâtiment de cheval;;;;;;;;;;;;x
CREATED_HOLY_ORDER_HORSE_TOOLTIP;§Y[d_war_hord.GetName]§! created;§Y[d_war_hord.GetName]§! est créée;;;;;;;;;;;;x
HORSE_TT_DID_NOT_PARTICIPATE_RITE_1;Did never gone through the youth rite;N'a jamais effectué le rite de jeunesse;;;;;;;;;;;;x
HORSE_TT_START_RITE_PREPARATION;Start the rite's preparations;Commence les préparation du rite;;;;;;;;;;;;x
horse_TT_did_not_create_it_once;Did not create the §Y[Root.getHorseRank] guard§! once;N'a jamais créé la §Ygarde [Root.getHorseRank]§!;;;;;;;;;;;;x
horse_TT_loose_its_royal_guard;Lost [Root.GetHerHis] §Y[Root.getHorseRank] guard§!;A perdu sa §Yguarde [Root.getHorseRank]§!;;;;;;;;;;;;x

## customized localisation
king_guards_adj;royal;royal;;;;;;;;;;;;x
emperor_guards_adj;imperial;impériale;;;;;;;;;;;;x
king_guards_rank;king;roi;;;;;;;;;;;;x
emperor_guards_rank;emperor;empereur;;;;;;;;;;;;x

#### DRAGON update
dragon_lay_egg;Lay an egg;pond un œuf;;;;;;;;;;;;x
dragon_lay_egg_desc;The only way a dragon has to reproduce is to lay a draggon egg. Even if the egg might never hatch, laying one is still necessary;La seule méthode qu'un dragon a pour se reproduire est de pondre un œuf. Même s'il n'est pas sûre qu'il éclose, en pondre un est mieux que rien du tout;;;;;;;;;;;;x
go_search_for_dragon_egg;Buy the legendary dragon egg;Acheter l'œuf de dragon légendaire;;;;;;;;;;;;x
go_search_for_dragon_egg_desc;Their are legends that say that an unique dragon egg exist. But recently, a merchant did found it and propose me to buy it;Il y a des légendes qui disent qu'un œuf de dragon a été caché à ma capitale. En porofitant de cette légende, un marchand me propose de lui en acheter un;;;;;;;;;;;;x
dragon_goes_battlefield;come into the battlefield;Intégrer le champs de bataille;;;;;;;;;;;;x
dragon_goes_battlefield_desc;By entering the battlefield, you can have some loyal dragon come with you;En entrant sur le champs de bataille, un certain nombre de dragon loyaux se joindront à toi;;;;;;;;;;;;x
dragon_convert_to_tribal;Plunder the property;Piller la propriété;;;;;;;;;;;;x
dragon_convert_to_tribal_desc;By plundering the whole property, you take everything with value and let the minimum living inside;En pillant la propriété, on prend tout ce qui a de la valeur. On laisse après que ce qui est nécessaire à la vie dans le comté;;;;;;;;;;;;x
dragon_start_to_loot_tributary_province;Start integrating the province;Démarer l'intégration de la province;;;;;;;;;;;;x
dragon_start_to_loot_tributary_province_desc;By creating an outpost, you can start influencing the province. With time, if the outpost is developped corretly, the province can be integrated.;En créant un avant-poste draconnique, il est possible d'influencer la province. Lorsque la province est suffisemment influencé, elle peut être absorbé dans un empire draconnique;;;;;;;;;;;;x
dragon_increase_fort_fortification;increase draconic influence;augmenter l'influence draconique;;;;;;;;;;;;x
dragon_increase_fort_fortification_desc;By increasing your influence, you increase the odd of integrating the province into your territory.;En augmentant l'influence draconique, on augmente les chances d'intégrations de la province à un territoire draconique.;;;;;;;;;;;;x
dragon_vassal_take_independence;take my independence;Prendre son indépendance;;;;;;;;;;;;x
dragon_vassal_take_independence_desc;As I have nothing to do with a dragon, i can proclam my independence. Even the dragon will agreed, but at what price?;En n'ayant rien a voir avec les dragons, je peux prendre mon indépendance sans que cela pose de problème à quiquonque. Cependant, à quel prix ce sera?;;;;;;;;;;;;x
dragon_vassal_unsatisfied;Affirm my unsatisfaction;Contester la gouvernance de [Root.GetTitledFirstName];;;;;;;;;;;;x
dragon_vassal_unsatisfied_desc;As [Root.GetTitledFirstName] is a bad ruler, I can try to weaken it's administration. But that can come with a price;Avec l'administration médiocre de [Root.GetTitledFirstName], je peux tenter d'affaiblir son administration. Cependant, ce sera à mes risques et périls;;;;;;;;;;;;x

TT_dragon_did_not_lay_egg_recently;Did not lay an egg recently;N'a pas pondu d'œuf récemment;;;;;;;;;;;;x
TT_is_an_adult_dragon;Has finished its dragon education;A fini son éducation de dragon;;;;;;;;;;;;x
TT_dragon_not_max_fortif;Can increase influence;Peut augmenter l'influence de la province;;;;;;;;;;;;x
TT_force_to_become_tributary;can force you to become [Root.GetHerHis] tributary;peut te forcer à devenir [Root.GetHerHis] tributaire;;;;;;;;;;;;x
TT_dragon_not_done_in_1_years;Did not take decision since §Y1§! year;N'a pas pris la décision depuis 1 an;;;;;;;;;;;;x
TT_dragon_receive_ultimatum;get an ultimatum;reçoit un ultimatum;;;;;;;;;;;x
