#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

###beta version building
ELEPH_TT_STARTED_ELEPH_STUDY;Did start to study elephant;A commencé des recherches sur les éléphants.;;;;;;;;;;;;x

### cat update
ca_cat_army_1;Barraks;Casernes;;;;;;;;;;;;x
ca_cat_army_2;Barraks;Casernes;;;;;;;;;;;;x
ca_cat_army_3;Barraks;Casernes;;;;;;;;;;;;x
ca_cat_army_4;Barraks;Casernes;;;;;;;;;;;;x
ca_cat_archery_1;Archery area;Zone de tir à l'arc;;;;;;;;;;;;x
ca_cat_archery_2;Archery area;Zone de tir à l'arc;;;;;;;;;;;;x
ca_cat_archery_3;Archery area;Zone de tir à l'arc;;;;;;;;;;;;x
ca_cat_stable_1;Stables;Étable;;;;;;;;;;;;x
ca_cat_stable_2;Stables;Étable;;;;;;;;;;;;x
ca_cat_stable_3;Stables;Étable;;;;;;;;;;;;x
ca_cat_forge_1;Forge;Forge;;;;;;;;;;;;x
ca_cat_forge_2;Forge;Forge;;;;;;;;;;;;x
ca_cat_retinue_1;Cats clan;Clan des chats;;;;;;;;;;;;x
ca_cat_retinue_2;Cats clan;Clan des chats;;;;;;;;;;;;x
ca_cat_retinue_3;Cats clan;Clan des chats;;;;;;;;;;;;x
ca_cat_retinue_4;Cats clan;Clan des chats;;;;;;;;;;;;x
ca_cat_speciality_1;Adventurer guild;Guilde des aventuriers;;;;;;;;;;;;x
ca_cat_speciality_2;Adventurer guild;Guilde des aventuriers;;;;;;;;;;;;x
tb_cat_army_1;Barraks;Casernes;;;;;;;;;;;;x
tb_cat_army_2;Barraks;Casernes;;;;;;;;;;;;x
tb_cat_army_3;Barraks;Casernes;;;;;;;;;;;;x
tb_cat_army_4;Barraks;Casernes;;;;;;;;;;;;x
tb_cat_archer_1;Archery area;Zone de tir à l'arc;;;;;;;;;;;;x
tb_cat_archer_2;Archery area;Zone de tir à l'arc;;;;;;;;;;;;x
tb_cat_archer_3;Archery area;Zone de tir à l'arc;;;;;;;;;;;;x
tb_cat_archer_4;Archery area;Zone de tir à l'arc;;;;;;;;;;;;x
tb_cat_stable_1;Stables;Étable;;;;;;;;;;;;x
tb_cat_stable_2;Stables;Étable;;;;;;;;;;;;x
tb_cat_stable_3;Stables;Étable;;;;;;;;;;;;x
tb_cat_stable_4;Stables;Étable;;;;;;;;;;;;x

### DOG update
ca_dog_field_1;Military field;Terrain militaire;;;;;;;;;;;;x
ca_dog_field_2;Military field;Terrain militaire;;;;;;;;;;;;x
ca_dog_field_3;Military field;Terrain militaire;;;;;;;;;;;;x
ca_dog_field_4;Military field;Terrain militaire;;;;;;;;;;;;x
ca_dog_knights_1;Training field;Terrain d'entraînement;;;;;;;;;;;;x
ca_dog_knights_2;Training field;Terrain d'entraînement;;;;;;;;;;;;x
ca_dog_knights_3;Training field;Terrain d'entraînement;;;;;;;;;;;;x
ca_dog_knights_4;Training field;Terrain d'entraînement;;;;;;;;;;;;x
ca_dog_shop_1;Military shop;Commerces militaires;;;;;;;;;;;;x
ca_dog_shop_2;Military shop;Commerces militaires;;;;;;;;;;;;x
ca_dog_shop_3;Military shop;Commerces militaires;;;;;;;;;;;;x
ca_dog_shop_4;Military shop;Commerces militaires;;;;;;;;;;;;x
ca_dog_shop_5;Military shop;Commerces militaires;;;;;;;;;;;;x
ca_dog_shop_6;Military shop;Commerces militaires;;;;;;;;;;;;x
ca_dog_shop_7;Military shop;Commerces militaires;;;;;;;;;;;;x
ca_dog_retinue_1;Dogs' clan;Clan des chiens;;;;;;;;;;;;x
ca_dog_retinue_2;Dogs' clan;Clan des chiens;;;;;;;;;;;;x
ca_dog_retinue_3;Dogs' clan;Clan des chiens;;;;;;;;;;;;x
ca_dog_speciality_1;Prestigious statue;Statue prestigieuse;;;;;;;;;;;;x
ca_dog_speciality_2;Prestigious statue;Statue prestigieuse;;;;;;;;;;;;x
tb_dog_training_1;Training ground;terrains d'entraînement;;;;;;;;;;;;x
tb_dog_training_2;Training ground;terrains d'entraînement;;;;;;;;;;;;x
tb_dog_training_3;Training ground;terrains d'entraînement;;;;;;;;;;;;x
tb_dog_training_4;Training ground;terrains d'entraînement;;;;;;;;;;;;x
tb_dog_weapons_1;Weapons stock;Réserve d'armes;;;;;;;;;;;;x
tb_dog_weapons_2;Weapons stock;Réserve d'armes;;;;;;;;;;;;x
tb_dog_weapons_3;Weapons stock;Réserve d'armes;;;;;;;;;;;;x
tb_dog_weapons_4;Weapons stock;Réserve d'armes;;;;;;;;;;;;x
tb_dog_retinue_1;Dogs' clan;Clan des chiens;;;;;;;;;;;;x
tb_dog_retinue_2;Dogs' clan;Clan des chiens;;;;;;;;;;;;x
tb_dog_retinue_3;Dogs' clan;Clan des chiens;;;;;;;;;;;;x
tb_dog_retinue_4;Dogs' clan;Clan des chiens;;;;;;;;;;;;x

## tooltip
DOG_TT_HAS_ECO_IMPL;Has enough implication in economic field;Est suffisament impliquï¿½ en ï¿½conomie;;;;;;;;;;;;x
